Sample	EMT_KS_Score
FUSCCTNBC135	0.499710648148148
FUSCCTNBC142	0.155381944444444
FUSCCTNBC143	0.153742283950617
FUSCCTNBC145	-0.0978973765432098
FUSCCTNBC146	-0.360339506172839
FUSCCTNBC147	-0.177662037037037
FUSCCTNBC148	0.277874228395062
FUSCCTNBC150	0.185667438271605
FUSCCTNBC152	-0.273244598765432
FUSCCTNBC238	-0.150655864197531
FUSCCTNBC239	-0.298707561728395
FUSCCTNBC240	0.19579475308642
FUSCCTNBC241	0.11255787037037
FUSCCTNBC245	-0.491994598765432
FUSCCTNBC256	-0.201292438271605
FUSCCTNBC258	-0.290316358024691
FUSCCTNBC261	0.163966049382716
FUSCCTNBC262	0.456693672839506
FUSCCTNBC263	0.247299382716049
FUSCCTNBC269	0.437596450617284
FUSCCTNBC284	0.146990740740741
FUSCCTNBC285	0.277391975308642
FUSCCTNBC288	0.119598765432099
FUSCCTNBC290	-0.330439814814815
FUSCCTNBC291	0.696855709876543
FUSCCTNBC292	-0.202546296296296
FUSCCTNBC296	-0.129726080246914
FUSCCTNBC300	0.230999228395062
FUSCCTNBC301	-0.107928240740741
FUSCCTNBC305	-0.19164737654321
FUSCCTNBC307	0.69068287037037
FUSCCTNBC312	-0.157793209876543
FUSCCTNBC313	-0.0833333333333333
FUSCCTNBC315	-0.269868827160494
FUSCCTNBC317	0.146315586419753
FUSCCTNBC320	0.182002314814815
FUSCCTNBC321	0.131462191358025
FUSCCTNBC326	-0.352527006172839
FUSCCTNBC329	0.122492283950617
FUSCCTNBC330	-0.0952932098765432
FUSCCTNBC333	-0.352430555555556
FUSCCTNBC339	0.168402777777778
FUSCCTNBC340	0.0760030864197531
FUSCCTNBC344	0.348958333333333
FUSCCTNBC352	0.188657407407407
FUSCCTNBC354	0.0561342592592593
FUSCCTNBC359	0.181712962962963
FUSCCTNBC367	0.189814814814815
FUSCCTNBC376	0.0870949074074074
FUSCCTNBC383	0.30516975308642
FUSCCTNBC443	0.416666666666667
FUSCCTNBC044	0.668016975308642
FUSCCTNBC123	0.265335648148148
FUSCCTNBC186	0.181423611111111
FUSCCTNBC268	0.347222222222222
FUSCCTNBC337	0.421682098765432
FUSCCTNBC445	0.110146604938272
FUSCCTNBC121	-0.378858024691358
FUSCCTNBC164	0.277006172839506
FUSCCTNBC183	0.238715277777778
FUSCCTNBC220	0.242959104938272
FUSCCTNBC260	-0.140335648148148
FUSCCTNBC274	-0.103684413580247
FUSCCTNBC343	0.411361882716049
FUSCCTNBC079	0.586902006172839
FUSCCTNBC136	-0.197627314814815
FUSCCTNBC138	-0.195987654320988
FUSCCTNBC243	0.253086419753086
FUSCCTNBC271	-0.211805555555556
FUSCCTNBC272	0.0994405864197531
FUSCCTNBC273	0.144675925925926
FUSCCTNBC058	-0.107060185185185
FUSCCTNBC059	-0.219328703703704
FUSCCTNBC180	-0.0970293209876543
FUSCCTNBC006	-0.182388117283951
FUSCCTNBC024	0.11400462962963
FUSCCTNBC168	0.310378086419753
FUSCCTNBC042	0.135706018518519
FUSCCTNBC125	-0.214699074074074
FUSCCTNBC012	0.255690586419753
FUSCCTNBC045	0.122492283950617
FUSCCTNBC017	-0.178240740740741
FUSCCTNBC155	0.0825617283950617
FUSCCTNBC182	0.498939043209877
FUSCCTNBC248	-0.140432098765432
FUSCCTNBC202	-0.199556327160494
FUSCCTNBC203	0.241898148148148
FUSCCTNBC187	0.524884259259259
FUSCCTNBC252	0.122492283950617
FUSCCTNBC247	-0.132716049382716
FUSCCTNBC303	0.350887345679012
FUSCCTNBC306	0.481674382716049
FUSCCTNBC295	-0.291280864197531
FUSCCTNBC266	0.303337191358025
FUSCCTNBC264	0.461902006172839
FUSCCTNBC293	0.229648919753086
FUSCCTNBC283	0.298418209876543
FUSCCTNBC310	0.100308641975309
FUSCCTNBC368	0.198881172839506
FUSCCTNBC356	0.267843364197531
FUSCCTNBC357	-0.159239969135802
FUSCCTNBC309	0.403935185185185
FUSCCTNBC007	-0.494791666666667
FUSCCTNBC010	0.197241512345679
FUSCCTNBC022	0.221836419753086
FUSCCTNBC037	0.0910493827160494
FUSCCTNBC043	0.626060956790123
FUSCCTNBC054	-0.202835648148148
FUSCCTNBC055	0.287229938271605
FUSCCTNBC063	0.539737654320988
FUSCCTNBC075	-0.263695987654321
FUSCCTNBC083	-0.186439043209877
FUSCCTNBC091	-0.0980902777777777
FUSCCTNBC092	-0.464795524691358
FUSCCTNBC098	-0.275752314814815
FUSCCTNBC101	-0.154031635802469
FUSCCTNBC105	0.303337191358025
FUSCCTNBC128	0.182098765432099
FUSCCTNBC132	0.429591049382716
FUSCCTNBC160	0.403645833333333
FUSCCTNBC175	0.326485339506173
FUSCCTNBC199	0.186149691358025
FUSCCTNBC211	0.119212962962963
FUSCCTNBC223	0.153742283950617
FUSCCTNBC250	0.180844907407407
FUSCCTNBC251	0.136863425925926
FUSCCTNBC265	-0.371913580246914
FUSCCTNBC267	0.320408950617284
FUSCCTNBC277	0.176986882716049
FUSCCTNBC308	0.508005401234568
FUSCCTNBC322	0.139756944444444
FUSCCTNBC327	0.153163580246914
FUSCCTNBC332	0.0727237654320988
FUSCCTNBC341	0.0805362654320988
FUSCCTNBC345	-0.0815972222222222
FUSCCTNBC385	0.192708333333333
FUSCCTNBC387	0.196469907407407
FUSCCTNBC388	0.195505401234568
FUSCCTNBC389	-0.130208333333333
FUSCCTNBC391	0.278549382716049
FUSCCTNBC392	-0.131365740740741
FUSCCTNBC393	0.189043209876543
FUSCCTNBC394	0.357060185185185
FUSCCTNBC397	0.107253086419753
FUSCCTNBC398	0.111786265432099
FUSCCTNBC399	0.505979938271605
