Sample	EMT_KS_Score
TCGA.A2.A4RW.01A.21R.A266.07	-0.226890756302521
TCGA.A2.A4RX.01A.11R.A266.07	0.199579831932773
TCGA.A2.A4RY.01A.31R.A266.07	0.0668067226890756
TCGA.A2.A4S0.01A.21R.A266.07	-0.421848739495798
TCGA.A2.A4S1.01A.21R.A266.07	0.594117647058824
TCGA.A2.A4S2.01A.12R.A266.07	-0.240336134453782
TCGA.A2.A4S3.01A.21R.A266.07	-0.311764705882353
TCGA.A7.A0CD.01A.11R.A00Z.07	-0.348319327731092
TCGA.A7.A0CE.11A.21R.A089.07	0.0920168067226891
TCGA.A7.A0CG.01A.12R.A056.07	0.115126050420168
TCGA.A7.A0CH.11A.32R.A089.07	0.250420168067227
TCGA.A7.A0CJ.01A.21R.A00Z.07	-0.349159663865546
TCGA.A7.A0D9.11A.53R.A089.07	0.651260504201681
TCGA.A7.A0DA.01A.31R.A115.07	-0.101680672268908
TCGA.A7.A0DB.11A.33R.A089.07	0.684453781512605
TCGA.A7.A0DC.11A.41R.A089.07	0.272268907563025
TCGA.A7.A13D.01A.13R.A12P.07	-0.142436974789916
TCGA.A7.A13E.11A.61R.A12P.07	0.471008403361345
TCGA.A7.A13F.11A.42R.A12P.07	0.326470588235294
TCGA.A7.A13G.11A.51R.A13Q.07	0.68109243697479
TCGA.A7.A13H.01A.11R.A22K.07	-0.228151260504202
TCGA.A7.A26E.01A.11R.A169.07	-0.202521008403361
TCGA.A7.A26F.01A.21R.A169.07	-0.0945378151260504
TCGA.A7.A26G.01A.21R.A169.07	0.226890756302521
TCGA.A7.A26H.01A.11R.A169.07	-0.172268907563025
TCGA.A7.A26I.01A.11R.A169.07	0.20672268907563
TCGA.A7.A26J.01A.11R.A169.07	-0.170588235294118
TCGA.A7.A2KD.01A.31R.A21T.07	-0.147058823529412
TCGA.A7.A3IY.01A.21R.A21T.07	-0.118487394957983
TCGA.A7.A3IZ.01A.11R.A213.07	-0.33655462184874
TCGA.A7.A3J0.01A.11R.A213.07	-0.416386554621849
TCGA.A7.A3J1.01A.11R.A213.07	-0.163445378151261
TCGA.A7.A3RF.01A.11R.A22K.07	-0.384873949579832
TCGA.A7.A425.01A.11R.A24H.07	-0.24453781512605
TCGA.A7.A426.01A.22R.A24H.07	-0.128571428571429
TCGA.A7.A4SA.01A.11R.A266.07	-0.153781512605042
TCGA.A7.A4SB.01A.21R.A266.07	-0.271428571428571
TCGA.A7.A4SC.01A.12R.A266.07	-0.227731092436975
TCGA.A7.A4SD.01A.11R.A266.07	-0.123529411764706
TCGA.A7.A4SE.01A.11R.A266.07	0.144117647058824
TCGA.A7.A4SF.01A.11R.A266.07	-0.421428571428571
TCGA.A7.A56D.01A.11R.A27Q.07	-0.188235294117647
TCGA.A7.A5ZV.01A.11R.A28M.07	0.126470588235294
TCGA.A7.A5ZW.01A.12R.A29R.07	0.100420168067227
TCGA.A7.A5ZX.01A.12R.A29R.07	-0.120588235294118
TCGA.A7.A6VV.01A.22R.A33J.07	0.113865546218487
TCGA.A7.A6VW.01A.21R.A33J.07	-0.280672268907563
TCGA.A7.A6VX.01A.12R.A33J.07	-0.188655462184874
TCGA.A7.A6VY.01A.12R.A33J.07	-0.0743697478991597
TCGA.A8.A06N.01A.11R.A00Z.07	-0.515546218487395
TCGA.A8.A06O.01A.11R.A00Z.07	-0.269327731092437
TCGA.A8.A06P.01A.11R.A00Z.07	-0.122268907563025
TCGA.A8.A06Q.01A.11R.A034.07	-0.535294117647059
TCGA.A8.A06R.01A.11R.A00Z.07	-0.0773109243697479
TCGA.A8.A06T.01A.11R.A00Z.07	-0.272689075630252
TCGA.A8.A06U.01A.11R.A00Z.07	-0.330672268907563
TCGA.A8.A06X.01A.21R.A00Z.07	-0.27436974789916
TCGA.A8.A06Y.01A.21R.A00Z.07	-0.418487394957983
TCGA.A8.A06Z.01A.11R.A00Z.07	-0.502100840336134
TCGA.A8.A075.01A.11R.A084.07	-0.295798319327731
TCGA.A8.A076.01A.21R.A00Z.07	-0.279411764705882
TCGA.A8.A079.01A.21R.A00Z.07	-0.386134453781513
TCGA.A8.A07B.01A.11R.A00Z.07	-0.216806722689076
TCGA.A8.A07C.01A.11R.A034.07	0.235714285714286
TCGA.A8.A07E.01A.11R.A034.07	0.11890756302521
TCGA.A8.A07F.01A.11R.A00Z.07	-0.215126050420168
TCGA.A8.A07G.01A.11R.A034.07	-0.073109243697479
TCGA.A8.A07I.01A.11R.A00Z.07	-0.176050420168067
TCGA.A8.A07J.01A.11R.A00Z.07	0.139495798319328
TCGA.A8.A07L.01A.11R.A00Z.07	-0.219327731092437
TCGA.A8.A07O.01A.11R.A00Z.07	-0.178571428571429
TCGA.A8.A07P.01A.11R.A00Z.07	-0.315546218487395
TCGA.A8.A07R.01A.21R.A034.07	-0.198739495798319
TCGA.A8.A07S.01A.11R.A034.07	-0.309663865546218
TCGA.A8.A07U.01A.11R.A034.07	0.119327731092437
TCGA.A8.A07W.01A.11R.A00Z.07	-0.254621848739496
TCGA.A8.A07Z.01A.11R.A00Z.07	-0.384873949579832
TCGA.A8.A081.01A.11R.A00Z.07	-0.415126050420168
TCGA.A8.A082.01A.11R.A00Z.07	-0.330672268907563
TCGA.A8.A083.01A.21R.A00Z.07	-0.46218487394958
TCGA.A8.A084.01A.21R.A00Z.07	-0.345798319327731
TCGA.A8.A085.01A.11R.A00Z.07	-0.23655462184874
TCGA.A8.A086.01A.11R.A00Z.07	-0.104621848739496
TCGA.A8.A08A.01A.11R.A32Y.07	-0.276470588235294
TCGA.A8.A08B.01A.11R.A00Z.07	-0.424789915966387
TCGA.A8.A08C.01A.11R.A00Z.07	-0.306302521008403
TCGA.A8.A08F.01A.11R.A00Z.07	-0.160084033613445
TCGA.A8.A08G.01A.11R.A00Z.07	-0.32436974789916
TCGA.A8.A08H.01A.21R.A00Z.07	0.44327731092437
TCGA.A8.A08I.01A.11R.A00Z.07	-0.172268907563025
TCGA.A8.A08J.01A.11R.A00Z.07	-0.260084033613445
TCGA.A8.A08L.01A.11R.A00Z.07	-0.222268907563025
TCGA.A8.A08O.01A.21R.A056.07	-0.173529411764706
TCGA.A8.A08P.01A.11R.A00Z.07	-0.156302521008403
TCGA.A8.A08R.01A.11R.A034.07	0.180252100840336
TCGA.A8.A08S.01A.11R.A034.07	-0.279411764705882
TCGA.A8.A08T.01A.21R.A00Z.07	-0.308403361344538
TCGA.A8.A08X.01A.21R.A00Z.07	0.115966386554622
TCGA.A8.A08Z.01A.21R.A00Z.07	0.119327731092437
TCGA.A8.A090.01A.11R.A00Z.07	-0.186134453781513
TCGA.A8.A091.01A.11R.A00Z.07	-0.252521008403361
TCGA.A8.A092.01A.11R.A00Z.07	-0.333613445378151
TCGA.A8.A093.01A.11R.A00Z.07	-0.244117647058824
TCGA.A8.A094.01A.11R.A00Z.07	-0.278151260504202
TCGA.A8.A095.01A.11R.A00Z.07	-0.241596638655462
TCGA.A8.A096.01A.11R.A00Z.07	-0.120168067226891
TCGA.A8.A097.01A.11R.A034.07	-0.106302521008403
TCGA.A8.A099.01A.11R.A00Z.07	-0.392016806722689
TCGA.A8.A09A.01A.11R.A00Z.07	-0.152941176470588
TCGA.A8.A09B.01A.11R.A00Z.07	-0.268067226890756
TCGA.A8.A09C.01A.11R.A00Z.07	-0.328151260504202
TCGA.A8.A09D.01A.11R.A00Z.07	0.105882352941176
TCGA.A8.A09E.01A.11R.A00Z.07	-0.45672268907563
TCGA.A8.A09G.01A.21R.A00Z.07	-0.352100840336134
TCGA.A8.A09I.01A.22R.A034.07	-0.33109243697479
TCGA.A8.A09K.01A.11R.A00Z.07	-0.431512605042017
TCGA.A8.A09M.01A.11R.A00Z.07	-0.303361344537815
TCGA.A8.A09N.01A.11R.A00Z.07	-0.35672268907563
TCGA.A8.A09Q.01A.11R.A00Z.07	-0.155042016806723
TCGA.A8.A09R.01A.11R.A00Z.07	-0.189915966386555
TCGA.A8.A09T.01A.11R.A00Z.07	-0.239075630252101
TCGA.A8.A09V.01A.11R.A034.07	-0.173949579831933
TCGA.A8.A09W.01A.11R.A00Z.07	-0.288235294117647
TCGA.A8.A09X.01A.11R.A00Z.07	-0.202941176470588
TCGA.A8.A09Z.01A.11R.A00Z.07	-0.407563025210084
TCGA.A8.A0A1.01A.11R.A00Z.07	-0.10546218487395
TCGA.A8.A0A2.01A.11R.A034.07	-0.214285714285714
TCGA.A8.A0A4.01A.11R.A00Z.07	-0.107142857142857
TCGA.A8.A0A6.01A.12R.A056.07	-0.225210084033613
TCGA.A8.A0A7.01A.11R.A00Z.07	0.129831932773109
TCGA.A8.A0A9.01A.11R.A00Z.07	-0.268487394957983
TCGA.A8.A0AB.01A.11R.A034.07	-0.329411764705882
TCGA.A8.A0AD.01A.11R.A056.07	-0.162605042016807
TCGA.AC.A23C.01A.12R.A169.07	-0.197058823529412
TCGA.AC.A23E.01A.11R.A157.07	0.123109243697479
TCGA.AC.A23G.01A.11R.A213.07	0.198319327731092
TCGA.AC.A23H.11A.12R.A157.07	0.321008403361345
TCGA.AC.A2B8.01A.11R.A17B.07	0.0836134453781513
TCGA.AC.A2BK.01A.11R.A21T.07	0.0945378151260504
TCGA.AC.A2BM.01A.11R.A21T.07	-0.208823529411765
TCGA.AC.A2FB.11A.13R.A17B.07	0.334453781512605
TCGA.AC.A2FE.01A.11R.A19W.07	-0.133613445378151
TCGA.AC.A2FF.11A.13R.A17B.07	0.150840336134454
TCGA.AC.A2FG.01A.11R.A17B.07	-0.2
TCGA.AC.A2FK.01A.12R.A180.07	-0.0882352941176471
TCGA.AC.A2FM.11B.32R.A19W.07	-0.123529411764706
TCGA.AC.A2FO.01A.11R.A180.07	0.126890756302521
TCGA.AC.A2QH.01A.11R.A18M.07	0.594117647058824
TCGA.AC.A2QI.01A.12R.A19W.07	-0.182352941176471
TCGA.AC.A2QJ.01A.12R.A19W.07	0.361764705882353
TCGA.AC.A3BB.01A.21R.A19W.07	0.110924369747899
TCGA.AC.A3EH.01A.22R.A22K.07	-0.318067226890756
TCGA.AC.A3HN.01A.11R.A213.07	0.105042016806723
TCGA.AC.A3OD.01A.11R.A21T.07	-0.163865546218487
TCGA.AC.A3QP.01A.11R.A22U.07	-0.14327731092437
TCGA.AC.A3QQ.01A.11R.A22K.07	-0.396218487394958
TCGA.AC.A3TM.01A.11R.A22K.07	-0.32563025210084
TCGA.AC.A3TN.01A.11R.A22K.07	-0.393697478991597
TCGA.AC.A3W5.01A.11R.A22K.07	-0.0579831932773109
TCGA.AC.A3W6.01A.12R.A22K.07	0.0873949579831933
TCGA.AC.A3W7.01A.11R.A22K.07	-0.281512605042017
TCGA.AC.A3YI.01A.21R.A239.07	0.0848739495798319
TCGA.AC.A3YJ.01A.11R.A22U.07	-0.410924369747899
TCGA.AC.A4ZE.01A.11R.A41B.07	-0.321848739495798
TCGA.AC.A5EH.01A.11R.A28M.07	-0.157983193277311
TCGA.AC.A5XS.01A.11R.A29R.07	-0.251260504201681
TCGA.AC.A5XU.01A.11R.A28M.07	-0.159243697478992
TCGA.AC.A62V.01A.11R.A31O.07	-0.319747899159664
TCGA.AC.A62X.01A.11R.A29R.07	-0.283193277310924
TCGA.AC.A62Y.01A.11R.A29R.07	-0.273109243697479
TCGA.AC.A6IV.01A.12R.A33J.07	0.199159663865546
TCGA.AC.A6IW.01A.12R.A33J.07	-0.138235294117647
TCGA.AC.A6IX.06A.11R.A32P.07	-0.301260504201681
TCGA.AC.A6NO.01A.12R.A33J.07	-0.372268907563025
TCGA.AC.A7VB.01A.11R.A352.07	-0.464705882352941
TCGA.AC.A7VC.01A.11R.A352.07	0.552941176470588
TCGA.AC.A8OP.01A.11R.A36F.07	-0.267226890756303
TCGA.AC.A8OQ.01A.11R.A41B.07	0.21218487394958
